child_snomed_id,child_name,child_level,parent_snomed_id,parent_name,parent_level
4473006,Migraine with aura,granular,25064002,Headache,group
128187005,Vascular headache,granular,25064002,Headache,group
56097005,Migraine without aura,granular,25064002,Headache,group
193031009,Cluster headache syndrome,granular,25064002,Headache,group
37796009,Migraine,granular,25064002,Headache,group
398057008,Tension-type headache,granular,25064002,Headache,group
838456000,Severe tricuspid valve regurgitation,granular,368009,Heart valve finding,group
838545002,Moderate aortic valve regurgitation,granular,368009,Heart valve finding,group
838450006,Severe mitral valve stenosis,granular,368009,Heart valve finding,group
838544003,Mild aortic valve regurgitation,granular,368009,Heart valve finding,group
836480008,Mild stenosis of aortic valve,granular,368009,Heart valve finding,group
838448003,Mild mitral valve stenosis,granular,368009,Heart valve finding,group
72352009,Bicuspid aortic valve,granular,368009,Heart valve finding,group
838449006,Moderate mitral valve stenosis,granular,368009,Heart valve finding,group
836481007,Moderate stenosis of aortic valve,granular,368009,Heart valve finding,group
838451005,Mild mitral valve regurgitation,granular,368009,Heart valve finding,group
409712001,Mitral valve prolapse,granular,368009,Heart valve finding,group
838452003,Moderate mitral valve regurgitation,granular,368009,Heart valve finding,group
838453008,Severe mitral valve regurgitation,granular,368009,Heart valve finding,group
836482000,Severe stenosis of aortic valve,granular,368009,Heart valve finding,group
60573004,Aortic valve stenosis,granular,368009,Heart valve finding,group
48724000,Mitral valve regurgitation,granular,368009,Heart valve finding,group
79619009,Mitral valve stenosis,granular,368009,Heart valve finding,group
111287006,Tricuspid valve regurgitation,granular,368009,Heart valve finding,group
23685000,Rheumatic heart disease,granular,368009,Heart valve finding,group
60234000,Aortic valve regurgitation,granular,368009,Heart valve finding,group
29862005,Paraumbilical hernia,granular,52515009,Hernia of abdominal cavity,group
236037000,Incisional hernia,granular,52515009,Hernia of abdominal cavity,group
396232000,Inguinal hernia,granular,52515009,Hernia of abdominal cavity,group
236021006,Right inguinal hernia,granular,52515009,Hernia of abdominal cavity,group
236022004,Left inguinal hernia,granular,52515009,Hernia of abdominal cavity,group
396347007,Umbilical hernia,granular,52515009,Hernia of abdominal cavity,group
64146000,Progressive pigmentary dermatosis of Schamberg,granular,49765009,Hyperpigmentation of skin,group
238634000,Benign acanthosis nigricans,granular,49765009,Hyperpigmentation of skin,group
238703005,Periorbital hypermelanosis,granular,49765009,Hyperpigmentation of skin,group
403628008,Pigmentation,granular,49765009,Hyperpigmentation of skin,group
72129000,Acquired acanthosis nigricans,granular,49765009,Hyperpigmentation of skin,group
238699007,Post-inflammatory hyperpigmentation,granular,49765009,Hyperpigmentation of skin,group
403268000,Segmental vitiligo,granular,23006000,Hypopigmentation of skin,group
277787003,Post-inflammatory hypopigmentation,granular,23006000,Hypopigmentation of skin,group
403267005,Localized vitiligo,granular,23006000,Hypopigmentation of skin,group
402296004,Pityriasis alba,granular,23006000,Hypopigmentation of skin,group
56727007,Vitiligo,granular,23006000,Hypopigmentation of skin,group
314116003,Post infarct angina,granular,414545008,Ischemic heart disease,group
41334000,"Angina, class II",granular,414545008,Ischemic heart disease,group
371807002,Atypical angina,granular,414545008,Ischemic heart disease,group
233840006,Old inferior myocardial infarction,granular,414545008,Ischemic heart disease,group
233839009,Old anterior myocardial infarction,granular,414545008,Ischemic heart disease,group
59021001,Angina decubitus,granular,414545008,Ischemic heart disease,group
5050001,Senile angioma,granular,414545008,Ischemic heart disease,group
233819005,Stable angina,granular,414545008,Ischemic heart disease,group
54329005,Acute myocardial infarction of anterior wall,granular,414545008,Ischemic heart disease,group
300995000,Exercise-induced angina,granular,414545008,Ischemic heart disease,group
394659003,Acute coronary syndrome,granular,414545008,Ischemic heart disease,group
194849004,Generalized ischemic myocardial dysfunction,granular,414545008,Ischemic heart disease,group
4557003,Preinfarction syndrome,granular,414545008,Ischemic heart disease,group
401314000,Acute non-ST segment elevation myocardial infarction,granular,414545008,Ischemic heart disease,group
73795002,Acute myocardial infarction of inferior wall,granular,414545008,Ischemic heart disease,group
1755008,Old myocardial infarction,granular,414545008,Ischemic heart disease,group
194828000,Angina,granular,414545008,Ischemic heart disease,group
22298006,Myocardial infarction,granular,414545008,Ischemic heart disease,group
187192000,Toxoplasmosis,granular,40733004,Infectious disease,group
186803007,Visceral leishmaniasis,granular,40733004,Infectious disease,group
28944009,Cytomegalovirus infection,granular,40733004,Infectious disease,group
8098009,Sexually transmitted infectious disease,granular,40733004,Infectious disease,group
840539006,Disease caused by Severe acute respiratory syndrome coronavirus 2,granular,40733004,Infectious disease,group
91302008,Sepsis,granular,40733004,Infectious disease,group
416113008,Febrile disorder,granular,40733004,Infectious disease,group
428705008,Degenerative tear of triangular fibrocartilage complex of wrist,granular,785875003,Disorder of joint region,group
239815007,Solitary sacroiliitis,granular,785875003,Disorder of joint region,group
64298006,Acquired deformity of distal interphalangeal joint of finger due to trauma,granular,785875003,Disorder of joint region,group
428671008,Arthropathy of lumbar facet joint,granular,785875003,Disorder of joint region,group
417109008,Subluxation of radial head,granular,785875003,Disorder of joint region,group
417373000,Inflammatory polyarthropathy,granular,785875003,Disorder of joint region,group
41888000,Temporomandibular joint disorder,granular,785875003,Disorder of joint region,group
50921008,Periarthritis,granular,785875003,Disorder of joint region,group
42786005,Snapping thumb syndrome,granular,785875003,Disorder of joint region,group
396332003,Rheumatism,granular,785875003,Disorder of joint region,group
55146009,Inflammation of sacroiliac joint,granular,785875003,Disorder of joint region,group
1539003,Acquired trigger finger,granular,785875003,Disorder of joint region,group
386207004,Temporomandibular joint-pain-dysfunction syndrome,granular,785875003,Disorder of joint region,group
64109004,Costal chondritis,granular,785875003,Disorder of joint region,group
941000119103,Strain of knee,granular,128136007,Disorder of knee,group
444470001,Injury of anterior cruciate ligament,granular,128136007,Disorder of knee,group
438479005,Injury of ligament of knee,granular,128136007,Disorder of knee,group
239817004,Synovitis of knee,granular,128136007,Disorder of knee,group
54888009,Sprain of knee,granular,128136007,Disorder of knee,group
240008008,Synovial cyst of knee,granular,128136007,Disorder of knee,group
302932006,Tear of medial meniscus of knee,granular,128136007,Disorder of knee,group
63198006,Chondromalacia,granular,128136007,Disorder of knee,group
202381003,Knee joint effusion,granular,128136007,Disorder of knee,group
22878006,Contusion of knee,granular,128136007,Disorder of knee,group
239720000,Tear of meniscus of knee,granular,128136007,Disorder of knee,group
239725005,Rupture of anterior cruciate ligament,granular,128136007,Disorder of knee,group
36071006,Chondromalacia of patella,granular,128136007,Disorder of knee,group
125601008,Injury of knee,granular,128136007,Disorder of knee,group
63643000,Derangement of knee,granular,128136007,Disorder of knee,group
197125005,Irritable bowel syndrome with diarrhea,granular,79787007,Disorder of lower gastrointestinal tract,group
55525008,Paralytic ileus,granular,79787007,Disorder of lower gastrointestinal tract,group
67365005,Recurrent appendicitis,granular,79787007,Disorder of lower gastrointestinal tract,group
1286877004,,granular,79787007,Disorder of lower gastrointestinal tract,group
85189001,Acute appendicitis,granular,79787007,Disorder of lower gastrointestinal tract,group
446081009,Small bowel bacterial overgrowth syndrome,granular,79787007,Disorder of lower gastrointestinal tract,group
74400008,Appendicitis,granular,79787007,Disorder of lower gastrointestinal tract,group
236071009,Chronic diarrhea,granular,79787007,Disorder of lower gastrointestinal tract,group
54597004,Chronic colitis,granular,79787007,Disorder of lower gastrointestinal tract,group
236069009,Chronic constipation,granular,79787007,Disorder of lower gastrointestinal tract,group
46799006,Dysenteric diarrhea,granular,79787007,Disorder of lower gastrointestinal tract,group
128333008,Diarrheal disorder,granular,79787007,Disorder of lower gastrointestinal tract,group
64613007,Inflammation of small intestine,granular,79787007,Disorder of lower gastrointestinal tract,group
9209005,Acute abdomen,granular,79787007,Disorder of lower gastrointestinal tract,group
14760008,Constipation,granular,79787007,Disorder of lower gastrointestinal tract,group
64226004,Colitis,granular,79787007,Disorder of lower gastrointestinal tract,group
75375008,Bacterial enteritis,granular,79787007,Disorder of lower gastrointestinal tract,group
64766004,Ulcerative colitis,granular,79787007,Disorder of lower gastrointestinal tract,group
396331005,Celiac disease,granular,79787007,Disorder of lower gastrointestinal tract,group
43752006,Inflammation of small intestine and colon,granular,79787007,Disorder of lower gastrointestinal tract,group
24526004,Inflammatory bowel disease,granular,79787007,Disorder of lower gastrointestinal tract,group
10743008,Irritable bowel syndrome,granular,79787007,Disorder of lower gastrointestinal tract,group
111843007,Viral gastroenteritis,granular,79787007,Disorder of lower gastrointestinal tract,group
235747003,Amebic colitis,granular,79787007,Disorder of lower gastrointestinal tract,group
197118003,Constipation - functional,granular,79787007,Disorder of lower gastrointestinal tract,group
75258004,Food poisoning,granular,79787007,Disorder of lower gastrointestinal tract,group
34000006,Crohn's disease,granular,79787007,Disorder of lower gastrointestinal tract,group
409966000,Acute diarrhea,granular,79787007,Disorder of lower gastrointestinal tract,group
431309003,Acute urinary tract infection,granular,4009004,Lower urinary tract infectious disease,group
68566005,Urinary tract infectious disease,granular,4009004,Lower urinary tract infectious disease,group
13758004,Paraphimosis,granular,363194005,Disorder of male reproductive system,group
126900000,Neoplasm of testis,granular,363194005,Disorder of male reproductive system,group
26614003,Hydrocele of testis,granular,363194005,Disorder of male reproductive system,group
360380003,Candidal balano-posthitis,granular,363194005,Disorder of male reproductive system,group
449826002,Phimosis,granular,363194005,Disorder of male reproductive system,group
52643007,Candidal balanitis,granular,363194005,Disorder of male reproductive system,group
51070004,Varicocele,granular,363194005,Disorder of male reproductive system,group
197983000,Orchitis and epididymitis,granular,363194005,Disorder of male reproductive system,group
1335005,Induratio penis plastica,granular,363194005,Disorder of male reproductive system,group
69069001,Pruritus of penis,granular,363194005,Disorder of male reproductive system,group
44882003,Balanitis,granular,363194005,Disorder of male reproductive system,group
95590003,Pruritus of male genital organs,granular,363194005,Disorder of male reproductive system,group
31822004,Urethritis,granular,363194005,Disorder of male reproductive system,group
236743008,Balanitis circumscripta plasmacellularis,granular,363194005,Disorder of male reproductive system,group
46090001,Balanoposthitis,granular,363194005,Disorder of male reproductive system,group
76618002,Urethral stricture,granular,363194005,Disorder of male reproductive system,group
445760005,Acute sprain of ligament of neck,granular,106030000,Muscle finding,group
301000119104,Muscle spasm of cervical muscle of neck,granular,106030000,Muscle finding,group
70070008,Torticollis,granular,106030000,Muscle finding,group
438505003,Strain of trapezius muscle,granular,106030000,Muscle finding,group
300957005,Postural low back pain,granular,106030000,Muscle finding,group
279039007,Low back pain,granular,106030000,Muscle finding,group
360450007,Strain of neck muscle,granular,106030000,Muscle finding,group
399346004,Supraspinatus tear,granular,106030000,Muscle finding,group
300956001,Low back strain,granular,106030000,Muscle finding,group
279030006,Myofascial pain syndrome of neck,granular,106030000,Muscle finding,group
275320004,Injury of nail,granular,17790008,Disorder of nail,group
71906005,Paronychia,granular,17790008,Disorder of nail,group
773296007,Paronychia due to ingrown nail,granular,17790008,Disorder of nail,group
400200009,Ingrowing toenail,granular,17790008,Disorder of nail,group
64611009,Catarrhal nasal discharge,granular,89488007,Disorder of the nose,group
736500007,Polyp of nasal cavity,granular,89488007,Disorder of the nose,group
23714000,Nasal vestibulitis,granular,89488007,Disorder of the nose,group
232354002,Anterior epistaxis,granular,89488007,Disorder of the nose,group
70076002,Rhinitis,granular,89488007,Disorder of the nose,group
249356002,Posterior end of inferior turbinate hypertrophy,granular,89488007,Disorder of the nose,group
126660000,Deviated nasal septum,granular,89488007,Disorder of the nose,group
232209000,Nasal obstruction,granular,89488007,Disorder of the nose,group
238117007,Calcium deficiency,granular,70241007,Nutritional deficiency disorder,group
238107002,Deficiency of macronutrients,granular,70241007,Nutritional deficiency disorder,group
8900005,Hypoproteinemia,granular,70241007,Nutritional deficiency disorder,group
119247004,Hypoalbuminemia,granular,70241007,Nutritional deficiency disorder,group
53165003,Megaloblastic anemia,granular,70241007,Nutritional deficiency disorder,group
35240004,Iron deficiency,granular,70241007,Nutritional deficiency disorder,group
6383007,Premature labor,granular,173300003,Disorder of pregnancy,group
268858006,Maternal injury,granular,173300003,Disorder of pregnancy,group
14094001,Excessive vomiting in pregnancy,granular,173300003,Disorder of pregnancy,group
48194001,Pregnancy-induced hypertension,granular,173300003,Disorder of pregnancy,group
427921009,Chronic ulcer of ankle,granular,125643001,Open wound,group
830072004,Ulcer of right foot,granular,125643001,Open wound,group
830071006,Ulcer of left foot,granular,125643001,Open wound,group
76844004,Local infection of wound,granular,125643001,Open wound,group
440346008,Ulcer of limb due to chronic venous insufficiency,granular,125643001,Open wound,group
283396008,Incised wound,granular,125643001,Open wound,group
402863005,Venous stasis ulcer of leg,granular,125643001,Open wound,group
399963005,Abrasion,granular,125643001,Open wound,group
788949000,Healed venous leg ulcer,granular,125643001,Open wound,group
308740002,Ulcer of big toe,granular,125643001,Open wound,group
419193008,Ankle ulcer,granular,125643001,Open wound,group
95344007,Ulcer of lower extremity,granular,125643001,Open wound,group
312608009,Laceration - injury,granular,125643001,Open wound,group
95345008,Ulcer of foot,granular,125643001,Open wound,group
416462003,Wound,granular,125643001,Open wound,group
87715008,Xerostomia,granular,118938008,Disorder of mouth,group
39273001,Apical periodontitis,granular,118938008,Disorder of mouth,group
5494004,Acute pulpitis,granular,118938008,Disorder of mouth,group
714249007,Mild gingivitis,granular,118938008,Disorder of mouth,group
414603003,Leukoplakia of oral mucosa,granular,118938008,Disorder of mouth,group
4264000,Chronic pericoronitis,granular,118938008,Disorder of mouth,group
269516007,Tongue carcinoma,granular,118938008,Disorder of mouth,group
707251008,Generalized chronic periodontitis,granular,118938008,Disorder of mouth,group
699489009,Dental caries class I,granular,118938008,Disorder of mouth,group
109602002,Acute apical abscess,granular,118938008,Disorder of mouth,group
274134003,Leukoplakia,granular,118938008,Disorder of mouth,group
787446001,Localized periodontitis,granular,118938008,Disorder of mouth,group
442551007,Dental caries extending into dentin,granular,118938008,Disorder of mouth,group
399165002,Burning mouth syndrome,granular,118938008,Disorder of mouth,group
363392002,Malignant tumor of oropharynx,granular,118938008,Disorder of mouth,group
7847004,Cheilitis,granular,118938008,Disorder of mouth,group
699490000,Dental caries class II,granular,118938008,Disorder of mouth,group
37320007,Acquired absence of teeth,granular,118938008,Disorder of mouth,group
196417006,Impacted third molar tooth,granular,118938008,Disorder of mouth,group
713245008,Gingivitis due to dental plaque,granular,118938008,Disorder of mouth,group
714126004,Generalized gingivitis,granular,118938008,Disorder of mouth,group
57650002,Persistent primary tooth,granular,118938008,Disorder of mouth,group
254437001,Squamous cell carcinoma of buccal mucosa,granular,118938008,Disorder of mouth,group
17552000,Dental calculus,granular,118938008,Disorder of mouth,group
266429005,Angular cheilitis,granular,118938008,Disorder of mouth,group
66383009,Gingivitis,granular,118938008,Disorder of mouth,group
14756005,Parotitis,granular,118938008,Disorder of mouth,group
95248008,Salivary dysfunction caries secondary to radiation therapy,granular,118938008,Disorder of mouth,group
75037000,Chronic pulpitis,granular,118938008,Disorder of mouth,group
196341005,Periapical abscess,granular,118938008,Disorder of mouth,group
109600005,Irreversible pulpitis,granular,118938008,Disorder of mouth,group
53827007,Excessive salivation,granular,118938008,Disorder of mouth,group
80967001,Dental caries,granular,118938008,Disorder of mouth,group
45534005,Glossitis,granular,118938008,Disorder of mouth,group
66123000,Ulcer on tongue,granular,118938008,Disorder of mouth,group
32883009,Oral submucosal fibrosis,granular,118938008,Disorder of mouth,group
363505006,Malignant tumor of oral cavity,granular,118938008,Disorder of mouth,group
363386008,Malignant tumor of buccal mucosa,granular,118938008,Disorder of mouth,group
26284000,Ulcer of mouth,granular,118938008,Disorder of mouth,group
426965005,Aphthous ulcer of mouth,granular,118938008,Disorder of mouth,group
427617000,Aphthous ulceration of skin and/or mucous membrane,granular,118938008,Disorder of mouth,group
194289001,Acute right otitis media,granular,65363002,Otitis media,group
194288009,Acute left otitis media,granular,65363002,Otitis media,group
1091791000119107,,granular,65363002,Otitis media,group
21186006,Chronic otitis media,granular,65363002,Otitis media,group
14852000,Myringitis,granular,65363002,Otitis media,group
60442001,Perforation of tympanic membrane,granular,65363002,Otitis media,group
39288006,Purulent otitis media,granular,65363002,Otitis media,group
30250000,Acute otitis externa,granular,65363002,Otitis media,group
52404001,Mastoiditis,granular,65363002,Otitis media,group
7699004,Adhesive middle ear disease,granular,65363002,Otitis media,group
194281003,Acute suppurative otitis media,granular,65363002,Otitis media,group
3110003,Acute otitis media,granular,65363002,Otitis media,group
78868004,Chronic mucoid otitis media,granular,65363002,Otitis media,group
1089181000119108,,granular,65363002,Otitis media,group
38394007,Chronic purulent otitis media,granular,65363002,Otitis media,group
80327007,Serous otitis media,granular,65363002,Otitis media,group
126859007,Neoplasm of pancreas,granular,3855007,Disorder of pancreas,group
301009006,Calcific chronic pancreatitis,granular,3855007,Disorder of pancreas,group
235494005,Chronic pancreatitis,granular,3855007,Disorder of pancreas,group
197456007,Acute pancreatitis,granular,3855007,Disorder of pancreas,group
75694006,Pancreatitis,granular,3855007,Disorder of pancreas,group
278284007,Right hemiplegia,granular,1a24405b88aae590dee4f4a65db4ef75,Paralysis,group
249945007,Monoparesis - leg,granular,1a24405b88aae590dee4f4a65db4ef75,Paralysis,group
278286009,Right hemiparesis,granular,1a24405b88aae590dee4f4a65db4ef75,Paralysis,group
278285008,Left hemiplegia,granular,1a24405b88aae590dee4f4a65db4ef75,Paralysis,group
50582007,Hemiplegia,granular,1a24405b88aae590dee4f4a65db4ef75,Paralysis,group
278287000,Left hemiparesis,granular,1a24405b88aae590dee4f4a65db4ef75,Paralysis,group
40956001,Guillain-Barré syndrome,granular,1a24405b88aae590dee4f4a65db4ef75,Paralysis,group
248741001,Reticular varices,granular,400047006,Peripheral vascular disease,group
64156001,Thrombophlebitis,granular,400047006,Peripheral vascular disease,group
233961000,Lower limb ischemia,granular,400047006,Peripheral vascular disease,group
31996006,Vasculitis,granular,400047006,Peripheral vascular disease,group
195448005,Varicose veins of the leg with rupture,granular,400047006,Peripheral vascular disease,group
72866009,Varicose veins of lower extremity,granular,400047006,Peripheral vascular disease,group
20696009,Peripheral venous insufficiency,granular,400047006,Peripheral vascular disease,group
304026004,Varicose ulcer of lower extremity,granular,400047006,Peripheral vascular disease,group
128053003,Deep venous thrombosis,granular,400047006,Peripheral vascular disease,group
233962007,Critical lower limb ischemia,granular,400047006,Peripheral vascular disease,group
275700003,Varicose veins of the leg with eczema,granular,400047006,Peripheral vascular disease,group
706913006,Varicose veins of lower limb co-occurrent with edema,granular,400047006,Peripheral vascular disease,group
404223003,Deep venous thrombosis of lower extremity,granular,400047006,Peripheral vascular disease,group
234050002,Venous insufficiency of leg,granular,400047006,Peripheral vascular disease,group
403385000,Lymphedema of lower extremity,granular,400047006,Peripheral vascular disease,group
128060009,Venous varices,granular,400047006,Peripheral vascular disease,group
840580004,Peripheral arterial disease,granular,400047006,Peripheral vascular disease,group
786878009,Fistula of anus,granular,426867001,Anorectal disorder,group
249633001,Sentinel pile,granular,426867001,Anorectal disorder,group
82985000,Hemorrhoids without complication,granular,426867001,Anorectal disorder,group
90458007,Internal hemorrhoids,granular,426867001,Anorectal disorder,group
82127005,Perianal abscess,granular,426867001,Anorectal disorder,group
90446007,Pruritus ani,granular,426867001,Anorectal disorder,group
197152000,Chronic anal fissure,granular,426867001,Anorectal disorder,group
197151007,Acute anal fissure,granular,426867001,Anorectal disorder,group
3951002,Proctitis,granular,426867001,Anorectal disorder,group
10676911000119100,Pruritis of skin of anogenital region,granular,426867001,Anorectal disorder,group
26373009,Thrombosed external hemorrhoids,granular,426867001,Anorectal disorder,group
51551000,Bleeding hemorrhoids,granular,426867001,Anorectal disorder,group
30037006,Anal fissure,granular,426867001,Anorectal disorder,group
57773001,Rectal prolapse,granular,426867001,Anorectal disorder,group
721705006,Internal hemorrhoids grade III,granular,426867001,Anorectal disorder,group
721704005,Internal hemorrhoids grade II,granular,426867001,Anorectal disorder,group
80426004,Prolapsed internal hemorrhoids,granular,426867001,Anorectal disorder,group
12063002,Rectal hemorrhage,granular,426867001,Anorectal disorder,group
23913003,External hemorrhoids,granular,426867001,Anorectal disorder,group
70153002,Hemorrhoids,granular,426867001,Anorectal disorder,group
399490008,Adenocarcinoma of prostate,granular,30281009,Problem of prostate,group
303087003,Transurethral resection of prostate syndrome,granular,30281009,Problem of prostate,group
399068003,Malignant tumor of prostate,granular,30281009,Problem of prostate,group
9713002,Prostatitis,granular,30281009,Problem of prostate,group
254900004,Neoplasm of prostate,granular,30281009,Problem of prostate,group
266569009,Benign prostatic hyperplasia,granular,30281009,Problem of prostate,group
69479009,Anxiety hyperventilation,granular,69322001,Psychotic disorder,group
16265701000119107,,granular,69322001,Psychotic disorder,group
426174008,Chronic stress disorder,granular,69322001,Psychotic disorder,group
310495003,Mild depression,granular,69322001,Psychotic disorder,group
191611001,"Recurrent major depressive episodes, moderate",granular,69322001,Psychotic disorder,group
35607004,Panic disorder with agoraphobia,granular,69322001,Psychotic disorder,group
76441001,"Severe major depression, single episode, without psychotic features",granular,69322001,Psychotic disorder,group
430852001,"Severe major depression, single episode, with psychotic features",granular,69322001,Psychotic disorder,group
64905009,Paranoid schizophrenia,granular,69322001,Psychotic disorder,group
68890003,Schizoaffective disorder,granular,69322001,Psychotic disorder,group
53936005,Alcohol-induced mood disorder,granular,69322001,Psychotic disorder,group
25501002,Social phobia,granular,69322001,Psychotic disorder,group
48500005,Delusional disorder,granular,69322001,Psychotic disorder,group
20734000,Psychologic conversion disorder,granular,69322001,Psychotic disorder,group
723916001,Bodily distress disorder,granular,69322001,Psychotic disorder,group
197480006,Anxiety disorder,granular,69322001,Psychotic disorder,group
47505003,Posttraumatic stress disorder,granular,69322001,Psychotic disorder,group
46206005,Mood disorder,granular,69322001,Psychotic disorder,group
370143000,Major depressive disorder,granular,69322001,Psychotic disorder,group
371631005,Panic disorder,granular,69322001,Psychotic disorder,group
21897009,Generalized anxiety disorder,granular,69322001,Psychotic disorder,group
58214004,Schizophrenia,granular,69322001,Psychotic disorder,group
35489007,Depressive disorder,granular,69322001,Psychotic disorder,group
397923000,Somatization disorder,granular,69322001,Psychotic disorder,group
231504006,Mixed anxiety and depressive disorder,granular,69322001,Psychotic disorder,group
36923009,"Major depression, single episode",granular,69322001,Psychotic disorder,group
352818000,Tonic-clonic epilepsy,granular,128613002,Seizure,group
230381009,Localization-related epilepsy,granular,128613002,Seizure,group
4103001,Complex partial seizure with impairment of consciousness,granular,128613002,Seizure,group
193000002,Temporal lobe epilepsy,granular,128613002,Seizure,group
19598007,Generalized epilepsy,granular,128613002,Seizure,group
322112361000132104,,granular,128613002,Seizure,group
36803009,Idiopathic generalized epilepsy,granular,128613002,Seizure,group
6204001,Juvenile myoclonic epilepsy,granular,128613002,Seizure,group
84757009,Epilepsy,granular,128613002,Seizure,group
29753000,Partial seizure,granular,128613002,Seizure,group
37356005,Myoclonic seizure,granular,128613002,Seizure,group
414033006,Disorder of rotator cuff,granular,444003007,Finding of shoulder joint,group
718539004,Injury of rotator cuff,granular,444003007,Finding of shoulder joint,group
40799003,Subacromial bursitis,granular,444003007,Finding of shoulder joint,group
789758005,Strain of rotator cuff of shoulder,granular,444003007,Finding of shoulder joint,group
202849001,Subacromial impingement,granular,444003007,Finding of shoulder joint,group
275334004,Shoulder strain,granular,444003007,Finding of shoulder joint,group
417076003,Dislocation of shoulder joint,granular,444003007,Finding of shoulder joint,group
239960007,Impingement syndrome of shoulder region,granular,444003007,Finding of shoulder joint,group
399114005,Adhesive capsulitis of shoulder,granular,444003007,Finding of shoulder joint,group
703470001,Bacterial sinusitis,granular,7393007,Disorder of nasal sinus,group
195790000,Pansinusitis,granular,7393007,Disorder of nasal sinus,group
18643000,Ethmoidal sinusitis,granular,7393007,Disorder of nasal sinus,group
431231008,Acute rhinosinusitis,granular,7393007,Disorder of nasal sinus,group
78737005,Frontal sinusitis,granular,7393007,Disorder of nasal sinus,group
88348008,Maxillary sinusitis,granular,7393007,Disorder of nasal sinus,group
15805002,Acute sinusitis,granular,7393007,Disorder of nasal sinus,group
36971009,Sinusitis,granular,7393007,Disorder of nasal sinus,group
75803007,Posterior rhinorrhea,granular,7393007,Disorder of nasal sinus,group
32307003,Polyp of nasal sinus,granular,7393007,Disorder of nasal sinus,group
40055000,Chronic sinusitis,granular,7393007,Disorder of nasal sinus,group
410016009,Lipodermatosclerosis,granular,95320005,Disorder of skin,group
238590000,Juvenile plantar dermatosis,granular,95320005,Disorder of skin,group
21049007,Trichostasis spinulosa,granular,95320005,Disorder of skin,group
238458007,Friction dermatosis,granular,95320005,Disorder of skin,group
240533004,Facial wart,granular,95320005,Disorder of skin,group
238418005,Erythrasma,granular,95320005,Disorder of skin,group
201066002,Skin striae,granular,95320005,Disorder of skin,group
706885006,Palmoplantar keratoderma,granular,95320005,Disorder of skin,group
254805008,Compound nevus of skin,granular,95320005,Disorder of skin,group
782957005,Ichthyosis,granular,95320005,Disorder of skin,group
403375001,Palmoplantar hyperhidrosis,granular,95320005,Disorder of skin,group
200722003,Pyogenic granuloma,granular,95320005,Disorder of skin,group
121000119106,Lesion of skin of face,granular,95320005,Disorder of skin,group
238629004,Phrynoderma,granular,95320005,Disorder of skin,group
108365000,Infection of skin,granular,95320005,Disorder of skin,group
372130007,Malignant neoplasm of skin,granular,95320005,Disorder of skin,group
238597002,Senile xeroderma,granular,95320005,Disorder of skin,group
419603000,Epidermoid cyst of skin,granular,95320005,Disorder of skin,group
22649008,Photodermatitis,granular,95320005,Disorder of skin,group
50584008,Fordyce's disease,granular,95320005,Disorder of skin,group
399992009,Erythroderma,granular,95320005,Disorder of skin,group
403190006,Epidermal burn of skin,granular,95320005,Disorder of skin,group
36715001,Erythema multiforme,granular,95320005,Disorder of skin,group
254679001,Milia,granular,95320005,Disorder of skin,group
238389005,Boils of multiple sites,granular,95320005,Disorder of skin,group
165185004,Dermatoglyphs - skin lines,granular,95320005,Disorder of skin,group
1717003,Idiopathic guttate hypomelanosis,granular,95320005,Disorder of skin,group
128873007,Post-scabetic nodules,granular,95320005,Disorder of skin,group
35154004,Pemphigus foliaceus,granular,95320005,Disorder of skin,group
414662006,Melanosis,granular,95320005,Disorder of skin,group
77252004,Pityriasis rosea,granular,95320005,Disorder of skin,group
403536009,Ephelis,granular,95320005,Disorder of skin,group
394726009,Seborrheic keratosis,granular,95320005,Disorder of skin,group
240539000,Plane wart,granular,95320005,Disorder of skin,group
271807003,Eruption of skin,granular,95320005,Disorder of skin,group
19824006,Infection of skin and/or subcutaneous tissue,granular,95320005,Disorder of skin,group
64144002,Pruritic rash,granular,95320005,Disorder of skin,group
725119006,Generalized rash,granular,95320005,Disorder of skin,group
254669003,Dermatosis papulosa nigra,granular,95320005,Disorder of skin,group
762535004,Hemosiderin pigmentation of lower limb due to varicose veins of lower limb,granular,95320005,Disorder of skin,group
128869009,Infestation caused by Sarcoptes scabiei var hominis,granular,95320005,Disorder of skin,group
717061002,Lichen planus pigmentosus,granular,95320005,Disorder of skin,group
59393003,Hidradenitis suppurativa,granular,95320005,Disorder of skin,group
416675009,Furuncle,granular,95320005,Disorder of skin,group
201091002,Skin tag,granular,95320005,Disorder of skin,group
238525001,Polymorphic light eruption,granular,95320005,Disorder of skin,group
13600006,Folliculitis,granular,95320005,Disorder of skin,group
48277006,Impetigo,granular,95320005,Disorder of skin,group
33659008,Keloid scar,granular,95320005,Disorder of skin,group
63501000,Prurigo nodularis,granular,95320005,Disorder of skin,group
55608001,Prurigo simplex,granular,95320005,Disorder of skin,group
63440008,Verruca plantaris,granular,95320005,Disorder of skin,group
5132005,Keratosis pilaris,granular,95320005,Disorder of skin,group
21626009,Cutaneous hypersensitivity,granular,95320005,Disorder of skin,group
89105000,Asteatosis cutis,granular,95320005,Disorder of skin,group
58759008,Intertrigo,granular,95320005,Disorder of skin,group
36209000,Chloasma,granular,95320005,Disorder of skin,group
57019003,Verruca vulgaris,granular,95320005,Disorder of skin,group
